TIME	RATE	ERROR
51498.77638	2.6	0.5099
51498.7765	1.9	0.43589
51498.77661	2.9	0.53852
51498.77673	2.6	0.5099
51498.77684	2.6	0.5099
51498.77696	1.1	0.33166
51498.77708	2.2	0.46904
51498.77719	2.1	0.45826
51498.77731	2.4	0.4899
51498.77742	1.8	0.42426
51498.77754	2.6	0.5099
51498.77765	2.5	0.5
51498.77777	2.2	0.46904
51498.77789	1.7	0.41231
51498.778	2.4	0.4899
51498.77812	1.6	0.4
51498.77823	3.2	0.56569
51498.77835	2.4	0.4899
51498.77846	1.0	0.31623
51498.77858	2.1	0.45826
51498.7787	1.3	0.36056
51498.77881	1.3	0.36056
51498.77893	1.6	0.4
51498.77904	1.6	0.4
51498.77916	2.1	0.45826
51498.77927	2.4	0.4899
51498.77939	2.5	0.5
51498.77951	2.9	0.53852
51498.77962	2.5	0.5
51498.77974	2.7	0.51962
51498.77985	2.1	0.45826
51498.77997	1.8	0.42426
51498.78008	2.6	0.5099
51498.7802	2.4	0.4899
51498.78032	1.6	0.4
51498.78043	2.0	0.44721
51498.78055	2.7	0.51962
51498.78066	2.6	0.5099
51498.78078	2.9	0.53852
51498.78089	3.0	0.54772
51498.78101	1.5	0.3873
51498.78113	2.1	0.45826
51498.78124	2.4	0.4899
51498.78136	2.4	0.4899
51498.78147	1.6	0.4
51498.78159	1.9	0.43589
51498.7817	2.0	0.44721
51498.78182	1.8	0.42426
51498.78194	2.1	0.45826
51498.78205	2.4	0.4899
51498.78217	2.4	0.4899
51498.78228	2.2	0.46904
51498.7824	2.1	0.45826
51498.78251	2.4	0.4899
51498.78263	2.8	0.52915
51498.78275	2.2	0.46904
51498.78286	1.6	0.4
51498.78298	2.0	0.44721
51498.78309	2.5	0.5
51498.78321	1.6	0.4
51498.78332	2.1	0.45826
51498.78344	2.3	0.47958
51498.78356	1.4	0.37417
51498.78367	2.6	0.5099
51498.78379	2.2	0.46904
51498.7839	2.4	0.4899
51498.78402	2.3	0.47958
51498.78413	1.8	0.42426
51498.78425	2.1	0.45826
51498.78437	3.2	0.56569
51498.83772	2.4	0.4899
51498.83783	2.4	0.4899
51498.83795	2.0	0.44721
51498.83807	2.8	0.52915
51498.83818	2.2	0.46904
51498.8383	1.6	0.4
51498.83853	2.1	0.45826
51498.83864	1.9	0.43589
51498.83876	2.5	0.5
51498.83888	2.4	0.4899
51498.83899	1.8	0.42426
51498.83911	2.3	0.47958
51498.83922	2.3	0.47958
51498.83934	2.6	0.5099
51498.83945	2.7	0.51962
51498.83957	2.4	0.4899
51498.83969	2.0	0.44721
51498.8398	2.9	0.53852
51498.83992	2.3	0.47958
51498.84003	2.0	0.44721
51498.84015	2.2	0.46904
51498.84026	2.0	0.44721
51498.84038	2.0	0.44721
51498.8405	2.0	0.44721
51498.84061	1.8	0.42426
51498.84073	2.0	0.44721
51498.84084	1.5	0.3873
51498.84096	2.2	0.46904
51498.84107	1.6	0.4
51498.84119	1.6	0.4
51498.84131	2.4	0.4899
51498.84142	1.4	0.37417
51498.84154	1.1	0.33166
51498.84165	2.3	0.47958
51498.84177	2.0	0.44721
51498.84188	1.4	0.37417
51498.842	2.3	0.47958
51498.84212	1.4	0.37417
51498.84223	2.2	0.46904
51498.84235	1.3	0.36056
51498.84246	2.5	0.5
51498.84281	2.9	0.53852
51498.84293	2.4	0.4899
51498.84304	2.1	0.45826
51498.84316	2.4	0.4899
51498.84327	1.3	0.36056
51498.84339	2.3	0.47958
51498.8435	2.9	0.53852
51498.84362	3.4	0.5831
51498.84374	1.9	0.43589
51498.84385	3.3	0.57446
51498.84397	2.4	0.4899
51498.84408	1.4	0.37417
51498.8442	1.2	0.34641
51498.84431	2.1	0.45826
51498.84443	2.2	0.46904
51498.84455	2.3	0.47958
51498.84466	1.8	0.42426
51498.84478	2.6	0.5099
51498.84489	1.7	0.41231
51498.84501	2.0	0.44721
51498.84512	1.5	0.3873
51498.84524	2.1	0.45826
51499.04742	2.8	0.52915
51499.04754	1.5	0.3873
51499.04765	1.7	0.41231
51499.04777	1.7	0.41231
51499.04788	1.8	0.42426
51499.048	2.0	0.44721
51499.04812	2.2	0.46904
51499.04823	1.6	0.4
51499.04835	1.9	0.43589
51499.04846	2.0	0.44721
51499.04858	2.0	0.44721
51499.04869	2.6	0.5099
51499.04881	2.3	0.47958
51499.04893	2.4	0.4899
51499.04904	1.4	0.37417
51499.04916	2.2	0.46904
51499.04927	1.7	0.41231
51499.04939	2.2	0.46904
51499.0495	1.3	0.36056
51499.04962	1.6	0.4
51499.04974	2.0	0.44721
51499.04985	1.9	0.43589
51499.04997	1.3	0.36056
51499.05008	1.7	0.41231
51499.0502	0.9	0.3
51499.05031	2.8	0.52915
51499.05043	2.1	0.45826
51499.05055	1.4	0.37417
51499.05066	1.6	0.4
51499.05078	1.8	0.42426
51499.05089	2.0	0.44721
51499.05101	1.5	0.3873
51499.05112	2.1	0.45826
51499.05124	2.6	0.5099
