Time	Count	Error
370079989.09192	0.91154	0.30385
370079999.09145	0.60769	0.24809
370080009.09099	1.01282	0.32028
370080019.09053	0.40513	0.20256
370080029.09006	0.60769	0.24809
370080039.0896	0.91154	0.30385
370080049.08914	0.50641	0.22647
370080059.08868	0.20256	0.14324
370080069.08821	0.91154	0.30385
370080079.08775	0.91154	0.30385
370080089.08729	0.60769	0.24809
370080099.08682	0.70898	0.26797
370080109.08636	0.50641	0.22647
370080119.0859	0.60769	0.24809
370080129.08544	0.50641	0.22647
370080139.08497	0.81026	0.28647
370080149.08451	0.70898	0.26797
370080159.08405	0.91154	0.30385
370080169.08358	0.40513	0.20256
370080179.08312	0.81026	0.28647
370080189.08266	1.01282	0.32028
370080199.08219	0.91154	0.30385
370080209.08173	0.40513	0.20256
370080219.08127	0.81026	0.28647
370080229.08081	0.70898	0.26797
370080239.08034	0.50641	0.22647
370080249.07988	0.20256	0.14324
370080259.07942	0.40513	0.20256
370080269.07895	0.40513	0.20256
370080279.07849	1.41795	0.37896
370080289.07803	0.70898	0.26797
370080299.07757	0.81026	0.28647
370080309.0771	0.40513	0.20256
370080319.07664	0.60769	0.24809
370080329.07618	1.11411	0.33592
370080339.07571	1.01282	0.32028
370080349.07525	0.70898	0.26797
370080359.07479	0.40513	0.20256
370080369.07433	0.70898	0.26797
370080379.07386	1.21539	0.35085
370080389.0734	0.30385	0.17543
370080399.07294	0.50641	0.22647
370080409.07247	0.70898	0.26797
370080419.07201	0.60769	0.24809
370080429.07155	0.30385	0.17543
370080439.07109	0.60769	0.24809
370080449.07062	0.40513	0.20256
370080459.07016	0.60769	0.24809
370080469.0697	0.50641	0.22647
370080479.06923	0.30385	0.17543
370080489.06877	0.40513	0.20256
370080499.06831	0.81026	0.28647
370080509.06784	1.21539	0.35085
370080519.06738	0.40513	0.20256
370080529.06692	0.70898	0.26797
370080539.06646	0.70898	0.26797
370080549.06599	0.60769	0.24809
370080559.06553	0.81026	0.28647
370080569.06507	0.81026	0.28647
370080579.0646	0.50641	0.22647
370080589.06414	0.40513	0.20256
370080599.06368	0.70898	0.26797
370080609.06322	0.91154	0.30385
