Time	Count	Error
111402048.86984	9.0536	0.95433
111402058.8704	8.24883	0.91093
111402068.87097	8.34943	0.91647
111402078.87153	8.55062	0.92744
111402088.87209	7.94705	0.89411
111402098.87265	10.16015	1.01097
111402108.87321	7.34347	0.85949
111402118.87377	10.56253	1.0308
111402128.87434	8.24883	0.91093
111402138.8749	7.44407	0.86536
111402148.87546	8.45002	0.92197
111402158.87602	9.0536	0.95433
111402168.87658	9.0536	0.95433
111402178.87714	11.56849	1.07877
111402188.87771	10.36134	1.02093
111402198.87827	9.65717	0.98563
111402208.87883	8.65122	0.93288
111402218.87939	8.75181	0.93829
111402228.87995	8.14824	0.90536
111402238.88051	8.75181	0.93829
111402248.88108	8.85241	0.94367
111402258.88164	9.75777	0.99075
111402268.8822	9.25479	0.96488
111402278.88276	9.75777	0.99075
111402288.88332	9.85836	0.99584
111402298.88388	7.54466	0.87118
111402308.88445	9.0536	0.95433
111402318.88501	8.14824	0.90536
111402328.88557	10.26074	1.01597
111402338.88613	8.75181	0.93829
111402348.88669	10.56253	1.0308
111402358.88725	7.74586	0.88272
111402368.88781	9.35538	0.97011
111402378.88838	9.55657	0.98048
111402388.88894	7.74586	0.88272
111402398.8895	8.85241	0.94367
111402408.89006	9.65717	0.98563
111402418.89062	9.75777	0.99075
111402428.89118	10.16015	1.01097
111402438.89175	8.24883	0.91093
111402448.89231	8.55062	0.92744
111402458.89287	7.74586	0.88272
111402468.89343	8.75181	0.93829
111402478.89399	9.0536	0.95433
111402488.89455	9.95896	1.00091
111402498.89511	12.07146	1.10197
111402508.89568	10.26074	1.01597
111402518.89624	8.14824	0.90536
111402528.8968	8.45002	0.92197
111402538.89736	10.05955	1.00596
111402548.89792	9.25479	0.96488
111402558.89848	6.23692	0.79209
111402568.89904	7.34347	0.85949
111402578.89961	8.953	0.94902
111402588.90017	9.25479	0.96488
111402598.90073	9.35538	0.97011
111402608.90129	9.35538	0.97011
111402618.90185	8.14824	0.90536
111402628.90241	9.25479	0.96488
111402638.90297	10.05955	1.00596
111402648.90354	6.6393	0.81724
111402658.9041	11.2667	1.0646
111402668.90466	8.85241	0.94367
111402678.90522	8.55062	0.92744
111402688.90578	7.64526	0.87697
111402698.90634	8.953	0.94902
111402708.9069	9.85836	0.99584
111402718.90746	7.94705	0.89411
111402728.90803	8.45002	0.92197
111402738.90859	9.45598	0.97531
111402748.90915	8.75181	0.93829
111402758.90971	10.66313	1.03569
111402768.91027	9.95896	1.00091
111402778.91083	9.95896	1.00091
111402788.91139	8.24883	0.91093
111402798.91195	9.95896	1.00091
111402808.91252	9.45598	0.97531
111402818.91308	8.24883	0.91093
111402828.91364	9.0536	0.95433
111402838.9142	10.86432	1.04542
111402848.91476	8.14824	0.90536
111402858.91532	9.25479	0.96488
111402868.91588	8.75181	0.93829
111402878.91644	9.25479	0.96488
111402888.91701	8.55062	0.92744
111402898.91757	9.55657	0.98048
111402908.91813	9.0536	0.95433
111402918.91869	9.95896	1.00091
111402928.91925	8.55062	0.92744
111402938.91981	9.95896	1.00091
111402948.92037	8.34943	0.91647
111402958.92093	7.54466	0.87118
111402968.9215	9.35538	0.97011
111402978.92206	9.0536	0.95433
111402988.92262	9.15419	0.95962
111402998.92318	10.46193	1.02588
111403008.92374	9.0536	0.95433
111403018.9243	11.1661	1.05984
111403028.92486	8.85241	0.94367
111403038.92542	9.55657	0.98048
111403048.92598	9.55657	0.98048
111403058.92655	8.55062	0.92744
111403068.92711	9.55657	0.98048
111403078.92767	9.75777	0.99075
111403088.92823	11.06551	1.05505
111403098.92879	9.45598	0.97531
111403108.92935	10.66313	1.03569
111403118.92991	8.04764	0.89975
111403128.93047	9.75777	0.99075
111403138.93103	11.46789	1.07407
111403148.9316	9.35538	0.97011
111403158.93216	10.26074	1.01597
111403168.93272	10.16015	1.01097
111403178.93328	7.54466	0.87118
111403188.93384	10.46193	1.02588
111403198.9344	7.24288	0.85358
111403208.93496	9.0536	0.95433
111403218.93552	9.0536	0.95433
111403228.93608	9.45598	0.97531
111403238.93664	8.04764	0.89975
111403248.93721	8.953	0.94902
111403258.93777	8.65122	0.93288
111403268.93833	8.953	0.94902
111403278.93889	8.75181	0.93829
111403288.93945	10.05955	1.00596
111403298.94001	10.56253	1.0308
111403308.94057	8.55062	0.92744
111403318.94113	10.36134	1.02093
111403328.94169	8.85241	0.94367
111403338.94225	11.2667	1.0646
111403348.94282	12.37325	1.11566
111403358.94338	9.55657	0.98048
111403368.94394	8.45002	0.92197
111403378.9445	8.45002	0.92197
111403388.94506	10.36134	1.02093
111403398.94562	9.95896	1.00091
111403408.94618	8.65122	0.93288
111403418.94674	8.85241	0.94367
111403428.9473	9.65717	0.98563
111403438.94786	9.55657	0.98048
111403448.94842	9.55657	0.98048
111403458.94898	8.24883	0.91093
111403468.94955	7.84645	0.88844
111403478.95011	9.0536	0.95433
111403488.95067	7.24288	0.85358
111403498.95123	10.66313	1.03569
111403508.95179	9.55657	0.98048
111403518.95235	8.34943	0.91647
111403528.95291	8.65122	0.93288
111403538.95347	8.45002	0.92197
111403548.95403	10.16015	1.01097
111403558.95459	10.26074	1.01597
111403568.95515	9.85836	0.99584
111403578.95571	10.66313	1.03569
111403588.95628	10.05955	1.00596
111403598.95684	10.46193	1.02588
111403608.9574	11.2667	1.0646
111403618.95796	8.55062	0.92744
111403628.95852	9.95896	1.00091
111403638.95908	10.66313	1.03569
111403648.95964	10.16015	1.01097
111403658.9602	9.75777	0.99075
111403668.96076	11.46789	1.07407
111403678.96132	8.45002	0.92197
111403688.96188	8.953	0.94902
111403698.96244	7.64526	0.87697
111403708.963	9.65717	0.98563
111403718.96356	8.75181	0.93829
111403728.96413	6.8405	0.82953
111403738.96469	9.65717	0.98563
111403748.96525	9.95896	1.00091
111403758.96581	10.26074	1.01597
111403768.96637	9.55657	0.98048
111403778.96693	9.65717	0.98563
111403788.96749	9.25479	0.96488
111403798.96805	8.04764	0.89975
111403808.96861	8.75181	0.93829
111403818.96917	8.04764	0.89975
111403828.96973	9.55657	0.98048
111403838.97029	9.95896	1.00091
111403848.97085	6.94109	0.83561
111403858.97141	10.66313	1.03569
111403868.97197	10.36134	1.02093
111403878.97254	9.55657	0.98048
111403888.9731	10.86432	1.04542
111403898.97366	9.0536	0.95433
111403908.97422	9.75777	0.99075
111403918.97478	10.05955	1.00596
111403928.97534	8.24883	0.91093
111403938.9759	9.25479	0.96488
111403948.97646	9.45598	0.97531
111403958.97702	8.34943	0.91647
111403968.97758	9.45598	0.97531
111403978.97814	10.36134	1.02093
111403988.9787	10.26074	1.01597
111403998.97926	10.16015	1.01097
111404008.97982	8.14824	0.90536
111404018.98038	7.64526	0.87697
111404028.98094	9.25479	0.96488
111404038.9815	8.14824	0.90536
111404048.98206	10.86432	1.04542
111404058.98262	10.46193	1.02588
111404068.98318	10.05955	1.00596
111404078.98375	10.05955	1.00596
111404088.98431	9.0536	0.95433
111404098.98487	8.45002	0.92197
111404108.98543	10.96491	1.05025
111404118.98599	8.34943	0.91647
111404128.98655	9.45598	0.97531
111404138.98711	10.76372	1.04057
111404148.98767	10.56253	1.0308
111404158.98823	8.85241	0.94367
111404168.98879	9.35538	0.97011
111404178.98935	9.15419	0.95962
111404188.98991	11.2667	1.0646
111404198.99047	8.65122	0.93288
111404208.99103	9.25479	0.96488
111404218.99159	10.46193	1.02588
111404228.99215	10.86432	1.04542
111404238.99271	9.0536	0.95433
111404248.99327	10.66313	1.03569
111404258.99383	9.65717	0.98563
111404268.99439	8.14824	0.90536
111404278.99495	9.65717	0.98563
111404288.99551	9.85836	0.99584
111404298.99607	8.55062	0.92744
111404308.99663	9.55657	0.98048
111404318.99719	9.85836	0.99584
111404328.99775	9.15419	0.95962
111404338.99832	10.26074	1.01597
111404348.99888	7.44407	0.86536
111404358.99944	7.84645	0.88844
111404369.0	7.94705	0.89411
